EventId,SummaryId,SampleId,Loss,ImpactedExposure
350,1,-1,74399352.00,1381113472.00
350,1,1,76142920.00,1381113472.00
350,1,2,75603392.00,1381113472.00
350,1,3,73648888.00,1381113472.00
350,1,4,74049448.00,1381113472.00
350,1,5,77017336.00,1381113472.00
350,1,6,73749304.00,1381113472.00
350,1,7,76034960.00,1381113472.00
350,1,8,74255904.00,1381113472.00
350,1,9,69318968.00,1381113472.00
350,1,10,73215392.00,1381113472.00
354,1,-4,1035.00,167499424.00
354,1,-1,8764069.00,167499424.00
354,1,1,8793613.00,167499424.00
354,1,2,9061266.00,167499424.00
354,1,3,9665330.00,167499424.00
354,1,4,9129553.00,167499424.00
354,1,5,8375873.00,167499424.00
354,1,6,8267841.00,167499424.00
354,1,7,8109131.50,167499424.00
354,1,8,9182899.00,167499424.00
354,1,9,8497233.00,167499424.00
354,1,10,8360733.50,167499424.00
358,1,-4,2030.00,345971168.00
358,1,-1,20326560.00,345971168.00
358,1,1,18936346.00,345971168.00
358,1,2,19936698.00,345971168.00
358,1,3,21148782.00,345971168.00
358,1,4,20499554.00,345971168.00
358,1,5,19997458.00,345971168.00
358,1,6,20505568.00,345971168.00
358,1,7,20035720.00,345971168.00
358,1,8,21123862.00,345971168.00
358,1,9,21259086.00,345971168.00
358,1,10,20276886.00,345971168.00
359,1,-4,10816.00,1849626368.00
359,1,-1,108319288.00,1849626368.00
359,1,1,106624912.00,1849626368.00
359,1,2,108506784.00,1849626368.00
359,1,3,109252264.00,1849626368.00
359,1,4,107175136.00,1849626368.00
359,1,5,105817360.00,1849626368.00
359,1,6,110709432.00,1849626368.00
359,1,7,110521400.00,1849626368.00
359,1,8,109705696.00,1849626368.00
359,1,9,104801360.00,1849626368.00
359,1,10,108344104.00,1849626368.00
360,1,-4,10816.00,1849626368.00
360,1,-1,104000280.00,1849626368.00
360,1,1,104684520.00,1849626368.00
360,1,2,105499608.00,1849626368.00
360,1,3,102255640.00,1849626368.00
360,1,4,102216824.00,1849626368.00
360,1,5,103040696.00,1849626368.00
360,1,6,102836280.00,1849626368.00
360,1,7,103341416.00,1849626368.00
360,1,8,106019720.00,1849626368.00
360,1,9,104528704.00,1849626368.00
360,1,10,104909328.00,1849626368.00
362,1,-4,10816.00,1849626368.00
362,1,-1,100962184.00,1849626368.00
362,1,1,100231232.00,1849626368.00
362,1,2,99988096.00,1849626368.00
362,1,3,100668712.00,1849626368.00
362,1,4,102710416.00,1849626368.00
362,1,5,100822896.00,1849626368.00
362,1,6,101235992.00,1849626368.00
362,1,7,104369264.00,1849626368.00
362,1,8,99151784.00,1849626368.00
362,1,9,98648768.00,1849626368.00
362,1,10,101910896.00,1849626368.00
364,1,-4,9245.00,1593659008.00
364,1,-1,87963192.00,1593659008.00
364,1,1,91560992.00,1593659008.00
364,1,2,85530136.00,1593659008.00
364,1,3,85122600.00,1593659008.00
364,1,4,88326504.00,1593659008.00
364,1,5,88801552.00,1593659008.00
364,1,6,89592704.00,1593659008.00
364,1,7,89183240.00,1593659008.00
364,1,8,87728520.00,1593659008.00
364,1,9,86197624.00,1593659008.00
364,1,10,86948376.00,1593659008.00
365,1,-4,4.00,1000000.00
365,1,-1,50400.00,1000000.00
365,1,1,10199.74,1000000.00
365,1,2,23416.13,1000000.00
365,1,3,65253.14,1000000.00
365,1,4,90908.51,1000000.00
365,1,5,42163.33,1000000.00
365,1,6,132954.69,1000000.00
365,1,7,29547.26,1000000.00
365,1,8,133968.14,1000000.00
365,1,10,18408.12,1000000.00
367,1,-4,10816.00,1849626368.00
367,1,-1,100962184.00,1849626368.00
367,1,1,98591440.00,1849626368.00
367,1,2,101305192.00,1849626368.00
367,1,3,101547720.00,1849626368.00
367,1,4,100110816.00,1849626368.00
367,1,5,100568480.00,1849626368.00
367,1,6,105183616.00,1849626368.00
367,1,7,100370656.00,1849626368.00
367,1,8,99386376.00,1849626368.00
367,1,9,101396144.00,1849626368.00
367,1,10,101107848.00,1849626368.00
369,1,-4,10816.00,1849626368.00
369,1,-1,313142496.00,1849626368.00
369,1,1,309787488.00,1849626368.00
369,1,2,310847040.00,1849626368.00
369,1,3,309730976.00,1849626368.00
369,1,4,320565312.00,1849626368.00
369,1,5,317645856.00,1849626368.00
369,1,6,315062656.00,1849626368.00
369,1,7,313975392.00,1849626368.00
369,1,8,309263168.00,1849626368.00
369,1,9,316485280.00,1849626368.00
369,1,10,306704768.00,1849626368.00
371,1,-4,42.00,6875000.00
371,1,-1,346725.00,6875000.00
371,1,1,330511.41,6875000.00
371,1,2,221612.69,6875000.00
371,1,3,163018.64,6875000.00
371,1,4,414488.38,6875000.00
371,1,5,298214.34,6875000.00
371,1,6,329068.03,6875000.00
371,1,7,436892.59,6875000.00
371,1,8,463893.72,6875000.00
371,1,9,304905.88,6875000.00
371,1,10,347884.94,6875000.00
372,1,-4,7281.00,1258824448.00
372,1,-1,69417800.00,1258824448.00
372,1,1,69375568.00,1258824448.00
372,1,2,71517304.00,1258824448.00
372,1,3,69815088.00,1258824448.00
372,1,4,65805732.00,1258824448.00
372,1,5,70537328.00,1258824448.00
372,1,6,69770208.00,1258824448.00
372,1,7,69262624.00,1258824448.00
372,1,8,72387488.00,1258824448.00
372,1,9,67988400.00,1258824448.00
372,1,10,68251024.00,1258824448.00
375,1,-4,10816.00,1849626368.00
375,1,-1,100962184.00,1849626368.00
375,1,1,100566344.00,1849626368.00
375,1,2,98557888.00,1849626368.00
375,1,3,98714136.00,1849626368.00
375,1,4,100055784.00,1849626368.00
375,1,5,96743416.00,1849626368.00
375,1,6,102668176.00,1849626368.00
375,1,7,106250448.00,1849626368.00
375,1,8,101338352.00,1849626368.00
375,1,9,102800032.00,1849626368.00
375,1,10,101689760.00,1849626368.00
379,1,-4,3799.00,632690048.00
379,1,-1,33645568.00,632690048.00
379,1,1,32687292.00,632690048.00
379,1,2,32955894.00,632690048.00
379,1,3,35565636.00,632690048.00
379,1,4,36388492.00,632690048.00
379,1,5,33308962.00,632690048.00
379,1,6,33482994.00,632690048.00
379,1,7,33319186.00,632690048.00
379,1,8,32374128.00,632690048.00
379,1,9,36165748.00,632690048.00
379,1,10,32372534.00,632690048.00
380,1,-4,10816.00,1849626368.00
380,1,-1,100962184.00,1849626368.00
380,1,1,103843216.00,1849626368.00
380,1,2,104719088.00,1849626368.00
380,1,3,101058872.00,1849626368.00
380,1,4,100561984.00,1849626368.00
380,1,5,102504640.00,1849626368.00
380,1,6,99352672.00,1849626368.00
380,1,7,98172552.00,1849626368.00
380,1,8,98468000.00,1849626368.00
380,1,9,101608712.00,1849626368.00
380,1,10,101488408.00,1849626368.00
381,1,-4,4513.00,714691840.00
381,1,-1,37853928.00,714691840.00
381,1,1,39394680.00,714691840.00
381,1,2,38516908.00,714691840.00
381,1,3,37688588.00,714691840.00
381,1,4,37491848.00,714691840.00
381,1,5,36899084.00,714691840.00
381,1,6,38045268.00,714691840.00
381,1,7,37848688.00,714691840.00
381,1,8,37796444.00,714691840.00
381,1,9,37100240.00,714691840.00
381,1,10,37374340.00,714691840.00
383,1,-4,6796.00,1174589568.00
383,1,-1,63948144.00,1174589568.00
383,1,1,65554664.00,1174589568.00
383,1,2,62685412.00,1174589568.00
383,1,3,65519196.00,1174589568.00
383,1,4,66818680.00,1174589568.00
383,1,5,63074136.00,1174589568.00
383,1,6,63438152.00,1174589568.00
383,1,7,63937284.00,1174589568.00
383,1,8,62942532.00,1174589568.00
383,1,9,62903636.00,1174589568.00
383,1,10,61454196.00,1174589568.00
385,1,-4,2091.00,359219936.00
385,1,-1,18197896.00,359219936.00
385,1,1,17405376.00,359219936.00
385,1,2,18893622.00,359219936.00
385,1,3,18624980.00,359219936.00
385,1,4,16921392.00,359219936.00
385,1,5,17646402.00,359219936.00
385,1,6,18497916.00,359219936.00
385,1,7,17714756.00,359219936.00
385,1,8,18959718.00,359219936.00
385,1,9,18686716.00,359219936.00
385,1,10,18549822.00,359219936.00
386,1,-4,10718.00,1834814464.00
386,1,-1,99923928.00,1834814464.00
386,1,1,100075504.00,1834814464.00
386,1,2,99344256.00,1834814464.00
386,1,3,97690616.00,1834814464.00
386,1,4,99985920.00,1834814464.00
386,1,5,99799008.00,1834814464.00
386,1,6,98231544.00,1834814464.00
386,1,7,100893080.00,1834814464.00
386,1,8,103241688.00,1834814464.00
386,1,9,102232152.00,1834814464.00
386,1,10,101773448.00,1834814464.00
387,1,-4,111.00,21937500.00
387,1,-1,1119215.62,21937500.00
387,1,1,1168355.75,21937500.00
387,1,2,752469.50,21937500.00
387,1,3,1317951.88,21937500.00
387,1,4,1235535.00,21937500.00
387,1,5,1161885.88,21937500.00
387,1,6,770471.31,21937500.00
387,1,7,1399239.12,21937500.00
387,1,8,1575848.25,21937500.00
387,1,9,963378.69,21937500.00
387,1,10,942359.94,21937500.00
389,1,-4,10816.00,1849626368.00
389,1,-1,222352112.00,1849626368.00
389,1,1,221328064.00,1849626368.00
389,1,2,219716432.00,1849626368.00
389,1,3,221904784.00,1849626368.00
389,1,4,222477152.00,1849626368.00
389,1,5,222208848.00,1849626368.00
389,1,6,224163728.00,1849626368.00
389,1,7,218612624.00,1849626368.00
389,1,8,223952384.00,1849626368.00
389,1,9,223264480.00,1849626368.00
389,1,10,224333520.00,1849626368.00
394,1,-4,10816.00,1849626368.00
394,1,-1,100962184.00,1849626368.00
394,1,1,102789800.00,1849626368.00
394,1,2,98312264.00,1849626368.00
394,1,3,104495864.00,1849626368.00
394,1,4,100208392.00,1849626368.00
394,1,5,101277400.00,1849626368.00
394,1,6,98227448.00,1849626368.00
394,1,7,105828176.00,1849626368.00
394,1,8,100093952.00,1849626368.00
394,1,9,97375288.00,1849626368.00
394,1,10,101438112.00,1849626368.00
395,1,-4,937.00,149842816.00
395,1,-1,8821773.00,149842816.00
395,1,1,8694279.00,149842816.00
395,1,2,8945169.00,149842816.00
395,1,3,8711534.00,149842816.00
395,1,4,8728384.00,149842816.00
395,1,5,8943644.00,149842816.00
395,1,6,9103622.00,149842816.00
395,1,7,8756637.00,149842816.00
395,1,8,8586474.00,149842816.00
395,1,9,8352342.50,149842816.00
395,1,10,9266469.00,149842816.00
400,1,-4,10816.00,1849626368.00
400,1,-1,100962184.00,1849626368.00
400,1,1,101764128.00,1849626368.00
400,1,2,100661824.00,1849626368.00
400,1,3,100542824.00,1849626368.00
400,1,4,102113032.00,1849626368.00
400,1,5,98943152.00,1849626368.00
400,1,6,104270024.00,1849626368.00
400,1,7,101978312.00,1849626368.00
400,1,8,102713360.00,1849626368.00
400,1,9,98444488.00,1849626368.00
400,1,10,100435416.00,1849626368.00
401,1,-4,3774.00,630163968.00
401,1,-1,34713420.00,630163968.00
401,1,1,34475148.00,630163968.00
401,1,2,35093892.00,630163968.00
401,1,3,34263820.00,630163968.00
401,1,4,35771644.00,630163968.00
401,1,5,32913730.00,630163968.00
401,1,6,35292884.00,630163968.00
401,1,7,33088474.00,630163968.00
401,1,8,36970364.00,630163968.00
401,1,9,32137564.00,630163968.00
401,1,10,34858192.00,630163968.00
402,1,-4,10816.00,1849626368.00
402,1,-1,101310200.00,1849626368.00
402,1,1,100997208.00,1849626368.00
402,1,2,100136408.00,1849626368.00
402,1,3,103530392.00,1849626368.00
402,1,4,98129352.00,1849626368.00
402,1,5,102229264.00,1849626368.00
402,1,6,101677512.00,1849626368.00
402,1,7,103492512.00,1849626368.00
402,1,8,98774520.00,1849626368.00
402,1,9,102042056.00,1849626368.00
402,1,10,99499496.00,1849626368.00
403,1,-4,28.00,4156250.00
403,1,-1,207278.12,4156250.00
403,1,1,177828.16,4156250.00
403,1,2,258698.66,4156250.00
403,1,3,232573.14,4156250.00
403,1,4,328075.88,4156250.00
403,1,5,92580.89,4156250.00
403,1,6,243549.05,4156250.00
403,1,7,135457.48,4156250.00
403,1,8,339629.09,4156250.00
403,1,9,149212.06,4156250.00
403,1,10,233197.27,4156250.00
408,1,-4,10816.00,1849626368.00
408,1,-1,922603264.00,1849626368.00
408,1,1,920501760.00,1849626368.00
408,1,2,921661824.00,1849626368.00
408,1,3,925531968.00,1849626368.00
408,1,4,928073024.00,1849626368.00
408,1,5,916673792.00,1849626368.00
408,1,6,927434560.00,1849626368.00
408,1,7,923130624.00,1849626368.00
408,1,8,923177216.00,1849626368.00
408,1,9,915417600.00,1849626368.00
408,1,10,925406912.00,1849626368.00
409,1,-4,7.00,2812500.00
409,1,-1,144562.50,2812500.00
409,1,1,200067.94,2812500.00
409,1,2,39334.13,2812500.00
409,1,3,17173.78,2812500.00
409,1,4,375505.41,2812500.00
409,1,5,187639.33,2812500.00
409,1,6,78500.72,2812500.00
409,1,7,206230.69,2812500.00
409,1,8,149344.88,2812500.00
409,1,9,47323.61,2812500.00
409,1,10,36077.74,2812500.00
410,1,-4,360.00,82187376.00
410,1,-1,4298819.00,82187376.00
410,1,1,5033975.50,82187376.00
410,1,2,4611264.50,82187376.00
410,1,3,4295014.00,82187376.00
410,1,4,4235297.00,82187376.00
410,1,5,3439455.00,82187376.00
410,1,6,4587485.50,82187376.00
410,1,7,3315731.75,82187376.00
410,1,8,4308467.50,82187376.00
410,1,9,5336044.50,82187376.00
410,1,10,3990293.50,82187376.00
423,1,-4,10816.00,1849626368.00
423,1,-1,201005136.00,1849626368.00
423,1,1,200482352.00,1849626368.00
423,1,2,201185648.00,1849626368.00
423,1,3,201237632.00,1849626368.00
423,1,4,198496800.00,1849626368.00
423,1,5,198775440.00,1849626368.00
423,1,6,201865136.00,1849626368.00
423,1,7,206056816.00,1849626368.00
423,1,8,197717008.00,1849626368.00
423,1,9,199411824.00,1849626368.00
423,1,10,204408496.00,1849626368.00
424,1,-4,10816.00,1849626368.00
424,1,-1,433676672.00,1849626368.00
424,1,1,434665088.00,1849626368.00
424,1,2,430215776.00,1849626368.00
424,1,3,439060992.00,1849626368.00
424,1,4,433813632.00,1849626368.00
424,1,5,437149184.00,1849626368.00
424,1,6,431023968.00,1849626368.00
424,1,7,428556512.00,1849626368.00
424,1,8,435014816.00,1849626368.00
424,1,9,434933344.00,1849626368.00
424,1,10,431799744.00,1849626368.00
429,1,-4,10816.00,1849626368.00
429,1,-1,100962184.00,1849626368.00
429,1,1,98671208.00,1849626368.00
429,1,2,101554568.00,1849626368.00
429,1,3,102485016.00,1849626368.00
429,1,4,100442848.00,1849626368.00
429,1,5,102478624.00,1849626368.00
429,1,6,100706800.00,1849626368.00
429,1,7,102619968.00,1849626368.00
429,1,8,102398928.00,1849626368.00
429,1,9,102002008.00,1849626368.00
429,1,10,99238968.00,1849626368.00
431,1,-4,10816.00,1849626368.00
431,1,-1,694466944.00,1849626368.00
431,1,1,692904960.00,1849626368.00
431,1,2,701282432.00,1849626368.00
431,1,3,690315008.00,1849626368.00
431,1,4,699630720.00,1849626368.00
431,1,5,697404416.00,1849626368.00
431,1,6,698425280.00,1849626368.00
431,1,7,697013312.00,1849626368.00
431,1,8,689025600.00,1849626368.00
431,1,9,688173632.00,1849626368.00
431,1,10,689608576.00,1849626368.00
435,1,-4,10816.00,1849626368.00
435,1,-1,310763840.00,1849626368.00
435,1,1,310525312.00,1849626368.00
435,1,2,312095744.00,1849626368.00
435,1,3,311107584.00,1849626368.00
435,1,4,318009280.00,1849626368.00
435,1,5,307322144.00,1849626368.00
435,1,6,312061952.00,1849626368.00
435,1,7,314411872.00,1849626368.00
435,1,8,307612896.00,1849626368.00
435,1,9,301786976.00,1849626368.00
435,1,10,313186912.00,1849626368.00
437,1,-4,1436.00,222186048.00
437,1,-1,11246480.00,222186048.00
437,1,1,11725114.00,222186048.00
437,1,2,10914472.00,222186048.00
437,1,3,11617223.00,222186048.00
437,1,4,10847398.00,222186048.00
437,1,5,10838603.00,222186048.00
437,1,6,11442239.00,222186048.00
437,1,7,10533638.00,222186048.00
437,1,8,11333668.00,222186048.00
437,1,9,11397058.00,222186048.00
437,1,10,11199014.00,222186048.00
439,1,-4,1.00,156250.00
439,1,-1,8031.25,156250.00
439,1,1,3620.27,156250.00
439,1,2,42582.11,156250.00
439,1,4,28938.97,156250.00
439,1,6,9264.75,156250.00
441,1,-4,10816.00,1849626368.00
441,1,-1,100962184.00,1849626368.00
441,1,1,97823200.00,1849626368.00
441,1,2,100077592.00,1849626368.00
441,1,3,99480336.00,1849626368.00
441,1,4,100203640.00,1849626368.00
441,1,5,101445536.00,1849626368.00
441,1,6,99813848.00,1849626368.00
441,1,7,101233656.00,1849626368.00
441,1,8,101570576.00,1849626368.00
441,1,9,103555232.00,1849626368.00
441,1,10,103062136.00,1849626368.00
442,1,-4,10766.00,1842191232.00
442,1,-1,100589560.00,1842191232.00
442,1,1,98807896.00,1842191232.00
442,1,2,98855232.00,1842191232.00
442,1,3,104098936.00,1842191232.00
442,1,4,101454984.00,1842191232.00
442,1,5,102333656.00,1842191232.00
442,1,6,99777792.00,1842191232.00
442,1,7,99410552.00,1842191232.00
442,1,8,101143784.00,1842191232.00
442,1,9,102061760.00,1842191232.00
442,1,10,97127048.00,1842191232.00
444,1,-4,5072.00,887127424.00
444,1,-1,46573944.00,887127424.00
444,1,1,49522756.00,887127424.00
444,1,2,46341352.00,887127424.00
444,1,3,43435372.00,887127424.00
444,1,4,47492568.00,887127424.00
444,1,5,46838364.00,887127424.00
444,1,6,46058444.00,887127424.00
444,1,7,46200184.00,887127424.00
444,1,8,48442020.00,887127424.00
444,1,9,46366644.00,887127424.00
444,1,10,46154528.00,887127424.00
445,1,-4,10816.00,1849626368.00
445,1,-1,100962184.00,1849626368.00
445,1,1,100848656.00,1849626368.00
445,1,2,100506288.00,1849626368.00
445,1,3,102801776.00,1849626368.00
445,1,4,100217672.00,1849626368.00
445,1,5,102620936.00,1849626368.00
445,1,6,97582064.00,1849626368.00
445,1,7,100609832.00,1849626368.00
445,1,8,97643744.00,1849626368.00
445,1,9,102033992.00,1849626368.00
445,1,10,102160952.00,1849626368.00
447,1,-4,4604.00,782849024.00
447,1,-1,42541188.00,782849024.00
447,1,1,44842244.00,782849024.00
447,1,2,41483484.00,782849024.00
447,1,3,40633852.00,782849024.00
447,1,4,41636492.00,782849024.00
447,1,5,41547916.00,782849024.00
447,1,6,43483312.00,782849024.00
447,1,7,44256964.00,782849024.00
447,1,8,42437356.00,782849024.00
447,1,9,42747352.00,782849024.00
447,1,10,41704252.00,782849024.00
453,1,-4,2609.00,438535840.00
453,1,-1,25041332.00,438535840.00
453,1,1,25665580.00,438535840.00
453,1,2,26273890.00,438535840.00
453,1,3,25391114.00,438535840.00
453,1,4,24336842.00,438535840.00
453,1,5,24640110.00,438535840.00
453,1,6,24596046.00,438535840.00
453,1,7,24014958.00,438535840.00
453,1,8,23362578.00,438535840.00
453,1,9,26023134.00,438535840.00
453,1,10,25680502.00,438535840.00
454,1,-4,10.00,1562500.00
454,1,-1,77343.74,1562500.00
454,1,1,87125.36,1562500.00
454,1,2,101928.43,1562500.00
454,1,3,92131.00,1562500.00
454,1,5,63187.77,1562500.00
454,1,6,53777.19,1562500.00
454,1,7,79979.27,1562500.00
454,1,8,60567.73,1562500.00
454,1,9,116574.56,1562500.00
454,1,10,110589.12,1562500.00
456,1,-4,7637.00,1335828224.00
456,1,-1,74872392.00,1335828224.00
456,1,1,77917328.00,1335828224.00
456,1,2,73185816.00,1335828224.00
456,1,3,74671992.00,1335828224.00
456,1,4,75103272.00,1335828224.00
456,1,5,74659224.00,1335828224.00
456,1,6,76040048.00,1335828224.00
456,1,7,71031880.00,1335828224.00
456,1,8,77439584.00,1335828224.00
456,1,9,74197200.00,1335828224.00
456,1,10,75724704.00,1335828224.00
458,1,-4,10806.00,1848064128.00
458,1,-1,100884840.00,1848064128.00
458,1,1,100070664.00,1848064128.00
458,1,2,100697784.00,1848064128.00
458,1,3,97628944.00,1848064128.00
458,1,4,97854824.00,1848064128.00
458,1,5,100138616.00,1848064128.00
458,1,6,102689744.00,1848064128.00
458,1,7,101039896.00,1848064128.00
458,1,8,105565736.00,1848064128.00
458,1,9,103843904.00,1848064128.00
458,1,10,100033376.00,1848064128.00
460,1,-4,10816.00,1849626368.00
460,1,-1,100962184.00,1849626368.00
460,1,1,100318504.00,1849626368.00
460,1,2,100204712.00,1849626368.00
460,1,3,102962496.00,1849626368.00
460,1,4,100438784.00,1849626368.00
460,1,5,100669632.00,1849626368.00
460,1,6,101012136.00,1849626368.00
460,1,7,101957632.00,1849626368.00
460,1,8,101284824.00,1849626368.00
460,1,9,99933936.00,1849626368.00
460,1,10,102633000.00,1849626368.00
463,1,-4,6436.00,1072659072.00
463,1,-1,58523740.00,1072659072.00
463,1,1,59902600.00,1072659072.00
463,1,2,57039812.00,1072659072.00
463,1,3,58023588.00,1072659072.00
463,1,4,57464800.00,1072659072.00
463,1,5,59721904.00,1072659072.00
463,1,6,58363268.00,1072659072.00
463,1,7,61006716.00,1072659072.00
463,1,8,57543104.00,1072659072.00
463,1,9,57572564.00,1072659072.00
463,1,10,57290256.00,1072659072.00
467,1,-4,10816.00,1849626368.00
467,1,-1,100962184.00,1849626368.00
467,1,1,97580968.00,1849626368.00
467,1,2,101016408.00,1849626368.00
467,1,3,100511736.00,1849626368.00
467,1,4,101523160.00,1849626368.00
467,1,5,99307048.00,1849626368.00
467,1,6,104343216.00,1849626368.00
467,1,7,100224304.00,1849626368.00
467,1,8,102962016.00,1849626368.00
467,1,9,103924136.00,1849626368.00
467,1,10,101754728.00,1849626368.00
468,1,-4,10816.00,1849626368.00
468,1,-1,100962184.00,1849626368.00
468,1,1,100911752.00,1849626368.00
468,1,2,105608296.00,1849626368.00
468,1,3,99080512.00,1849626368.00
468,1,4,96628168.00,1849626368.00
468,1,5,103197456.00,1849626368.00
468,1,6,100297448.00,1849626368.00
468,1,7,99742296.00,1849626368.00
468,1,8,100766480.00,1849626368.00
468,1,9,100428256.00,1849626368.00
468,1,10,102263000.00,1849626368.00
477,1,-4,8994.00,1547563648.00
477,1,-1,85525800.00,1547563648.00
477,1,1,80905872.00,1547563648.00
477,1,2,86222264.00,1547563648.00
477,1,3,88895968.00,1547563648.00
477,1,4,88745936.00,1547563648.00
477,1,5,83948480.00,1547563648.00
477,1,6,83521800.00,1547563648.00
477,1,7,89083952.00,1547563648.00
477,1,8,82442008.00,1547563648.00
477,1,9,87433592.00,1547563648.00
477,1,10,86583672.00,1547563648.00
485,1,-4,7383.00,1277050496.00
485,1,-1,70399128.00,1277050496.00
485,1,1,69414192.00,1277050496.00
485,1,2,72168376.00,1277050496.00
485,1,3,72606672.00,1277050496.00
485,1,4,70905224.00,1277050496.00
485,1,5,70407192.00,1277050496.00
485,1,6,72114304.00,1277050496.00
485,1,7,69851984.00,1277050496.00
485,1,8,69713720.00,1277050496.00
485,1,9,67069660.00,1277050496.00
485,1,10,70147592.00,1277050496.00
487,1,-4,10816.00,1849626368.00
487,1,-1,106512040.00,1849626368.00
487,1,1,104987720.00,1849626368.00
487,1,2,105693728.00,1849626368.00
487,1,3,109001992.00,1849626368.00
487,1,4,105359872.00,1849626368.00
487,1,5,105966848.00,1849626368.00
487,1,6,108308880.00,1849626368.00
487,1,7,104305616.00,1849626368.00
487,1,8,102142776.00,1849626368.00
487,1,9,105405504.00,1849626368.00
487,1,10,112335160.00,1849626368.00
494,1,-4,10814.00,1848626560.00
494,1,-1,100910792.00,1848626560.00
494,1,1,101078560.00,1848626560.00
494,1,2,104505224.00,1848626560.00
494,1,3,100652440.00,1848626560.00
494,1,4,103395200.00,1848626560.00
494,1,5,100214656.00,1848626560.00
494,1,6,97357472.00,1848626560.00
494,1,7,99569896.00,1848626560.00
494,1,8,100183880.00,1848626560.00
494,1,9,102884360.00,1848626560.00
494,1,10,99047688.00,1848626560.00
497,1,-4,9988.00,1719006464.00
497,1,-1,94358344.00,1719006464.00
497,1,1,93250176.00,1719006464.00
497,1,2,90730256.00,1719006464.00
497,1,3,99758056.00,1719006464.00
497,1,4,93475320.00,1719006464.00
497,1,5,96817056.00,1719006464.00
497,1,6,93224176.00,1719006464.00
497,1,7,94505240.00,1719006464.00
497,1,8,94859992.00,1719006464.00
497,1,9,94551688.00,1719006464.00
497,1,10,92329624.00,1719006464.00
498,1,-4,7904.00,1363456000.00
498,1,-1,73409000.00,1363456000.00
498,1,1,71023952.00,1363456000.00
498,1,2,73814328.00,1363456000.00
498,1,3,73789400.00,1363456000.00
498,1,4,72523120.00,1363456000.00
498,1,5,75593024.00,1363456000.00
498,1,6,73172768.00,1363456000.00
498,1,7,73878344.00,1363456000.00
498,1,8,72169776.00,1363456000.00
498,1,9,71959680.00,1363456000.00
498,1,10,75502080.00,1363456000.00
500,1,-4,10816.00,1849626368.00
500,1,-1,828427648.00,1849626368.00
500,1,1,828469440.00,1849626368.00
500,1,2,829022784.00,1849626368.00
500,1,3,820571648.00,1849626368.00
500,1,4,841374976.00,1849626368.00
500,1,5,824223104.00,1849626368.00
500,1,6,831081344.00,1849626368.00
500,1,7,827471104.00,1849626368.00
500,1,8,824493248.00,1849626368.00
500,1,9,830310208.00,1849626368.00
500,1,10,825449408.00,1849626368.00
502,1,-4,10768.00,1825817216.00
502,1,-1,99738120.00,1825817216.00
502,1,1,97978144.00,1825817216.00
502,1,2,100095016.00,1825817216.00
502,1,3,101868904.00,1825817216.00
502,1,4,97299848.00,1825817216.00
502,1,5,101064920.00,1825817216.00
502,1,6,98049624.00,1825817216.00
502,1,7,101928216.00,1825817216.00
502,1,8,99180512.00,1825817216.00
502,1,9,100358592.00,1825817216.00
502,1,10,97437472.00,1825817216.00
506,1,-4,10400.00,1783871616.00
506,1,-1,97635976.00,1783871616.00
506,1,1,96677680.00,1783871616.00
506,1,2,99601952.00,1783871616.00
506,1,3,100464688.00,1783871616.00
506,1,4,100696824.00,1783871616.00
506,1,5,93465536.00,1783871616.00
506,1,6,98107576.00,1783871616.00
506,1,7,97528936.00,1783871616.00
506,1,8,95884472.00,1783871616.00
506,1,9,97791952.00,1783871616.00
506,1,10,97261992.00,1783871616.00
510,1,-4,10816.00,1849626368.00
510,1,-1,100962184.00,1849626368.00
510,1,1,99828800.00,1849626368.00
510,1,2,99479240.00,1849626368.00
510,1,3,102109640.00,1849626368.00
510,1,4,106611576.00,1849626368.00
510,1,5,98072304.00,1849626368.00
510,1,6,102760024.00,1849626368.00
510,1,7,101155472.00,1849626368.00
510,1,8,99906912.00,1849626368.00
510,1,9,101727184.00,1849626368.00
510,1,10,99989976.00,1849626368.00
514,1,-4,10816.00,1849626368.00
514,1,-1,100988952.00,1849626368.00
514,1,1,103195280.00,1849626368.00
514,1,2,98200000.00,1849626368.00
514,1,3,100707920.00,1849626368.00
514,1,4,99198832.00,1849626368.00
514,1,5,101451200.00,1849626368.00
514,1,6,101202080.00,1849626368.00
514,1,7,98889232.00,1849626368.00
514,1,8,100836072.00,1849626368.00
514,1,9,103032920.00,1849626368.00
514,1,10,102051224.00,1849626368.00
517,1,-4,10816.00,1849626368.00
517,1,-1,100962184.00,1849626368.00
517,1,1,101592248.00,1849626368.00
517,1,2,102170024.00,1849626368.00
517,1,3,102554088.00,1849626368.00
517,1,4,99332344.00,1849626368.00
517,1,5,100910200.00,1849626368.00
517,1,6,100776896.00,1849626368.00
517,1,7,99167856.00,1849626368.00
517,1,8,104131240.00,1849626368.00
517,1,9,102399872.00,1849626368.00
517,1,10,98065592.00,1849626368.00
521,1,-4,10816.00,1849626368.00
521,1,-1,100962184.00,1849626368.00
521,1,1,101410464.00,1849626368.00
521,1,2,100091400.00,1849626368.00
521,1,3,100391528.00,1849626368.00
521,1,4,99572440.00,1849626368.00
521,1,5,102113040.00,1849626368.00
521,1,6,101117760.00,1849626368.00
521,1,7,102546760.00,1849626368.00
521,1,8,98381536.00,1849626368.00
521,1,9,102287320.00,1849626368.00
521,1,10,101424736.00,1849626368.00
